treatment,species,p,log2FC,q,-log10p
C18:0+C18:1,Cer(t18:1_24:0),0.6194091949240692,0.3926940012746522,0.7592757873262784,0.20802235190371735
C18:0+C18:1,Cer(t19:0_19:0),0.3175923999722627,1.3937875140064795,0.632003262438045,0.4981298987076942
C18:0+C18:1,Cer(t19:1_21:0),0.12970089915170008,0.35745903783088107,0.46939373026329545,0.8870570128234193
C18:0+C18:1,Cer(t19:1_23:0),0.02826318100917643,0.9427754070038681,0.46939373026329545,1.5487789585380431
C18:0+C18:1,Cer(t19:2_23:0),0.2094110440792363,0.6702536699516265,0.48227998030369573,0.6790004176924328
C18:0+C18:1,Cer(t20:0_24:0),0.41807086887178424,-0.2110360649853663,0.6760294900905447,0.3787500928790761
C18:0+C18:1,Cer(t21:1_23:0),0.41807086887178424,-0.2854302796734289,0.6760294900905447,0.3787500928790761
C18:0+C18:1,Cer(t21:1_23:1),0.2094110440792363,0.43435870532381937,0.48227998030369573,0.6790004176924328
C18:0+C18:1,Cer(t43:0),0.709751982063195,-0.2614988152846895,0.8050918005492959,0.1488933859224493
C18:0+C18:1,Cer(t43:2),0.8524952037537852,-0.26264955132171863,0.8875292532231188,0.06930805567352309
