treatment,species,p,log2FC,q,-log10p
C18:0,PI(15:0_16:0),0.8894877324800066,-0.6438057705204329,0.9713394817742642,0.05086003713547899
C18:0,PI(15:1_17:1),1.0,-0.24520098624401476,1.0,-4.342945178152237e-11
C18:0,PI(16:0_14:1),0.12996033185703731,-0.9407916131337695,0.6364670863221588,0.886189188009377
C18:0,PI(16:0_16:0),0.013345495084625519,0.6374389357801955,0.3072463768115942,1.8746653070798822
C18:0,PI(16:0_16:1),0.7353319144623491,-0.31916224755557965,0.8888661551577152,0.13351658455520587
C18:0,PI(16:0_16:3),0.007872707003141787,-1.7656818802346974,0.3070355731225297,2.103875905785912
C18:0,PI(16:0_17:0),0.5147267547267547,-0.20217259302037227,0.8029737373737372,0.2884232571012273
C18:0,PI(16:0_17:1),0.8943280823731334,0.07780503171592679,0.9713394817742642,0.048503131909413195
C18:0,PI(16:0_18:0),0.5845352071439027,0.0013547778612981952,0.8141740385218645,0.23318932564625744
C18:0,PI(16:0_18:1),0.6964341294776076,-0.06076173114768501,0.8888661551577152,0.1571199539188263
C18:0,PI(16:0_19:3),0.12301553792831768,-1.1459086286780384,0.6364670863221588,0.9100400295868878
C18:0,PI(16:0_20:3),0.7749089557785209,0.08353006140394105,0.8888661551577152,0.11074931979337202
C18:0,PI(16:0_20:4),0.4814603110255284,0.1700714250594919,0.7823730054164836,0.31743950785326386
C18:0,PI(16:0_20:5),0.21703771268988659,-1.0084182670735542,0.6659347094129703,0.6634647959510547
C18:0,PI(16:0_22:6),0.5845352071439027,0.07883533215403435,0.8141740385218645,0.23318932564625744
C18:0,PI(16:1_18:1),0.7749089557785209,-0.16651360168207885,0.8888661551577152,0.11074931979337202
C18:0,PI(16:1_18:2),0.5147267547267547,-0.11015943224145855,0.8029737373737372,0.2884232571012273
C18:0,PI(16:1_22:6),0.11878337443554834,0.4656295926584687,0.6364670863221588,0.9252443409435736
C18:0,PI(17:0_18:0),0.1976581872234046,0.54023104965183,0.6659347094129703,0.7040851917650605
C18:0,PI(17:0_18:1),0.4493343693343693,0.31423517256268874,0.7619148001756697,0.3474303610980087
C18:0,PI(17:0_20:4),0.3603220611916264,0.11485470243818668,0.7206441223832528,0.4433091466925798
C18:0,PI(17:0_22:6),0.30735448126752474,-0.1573509943756606,0.6659347094129703,0.5123604502867424
C18:0,PI(17:1_18:1),0.9792669166582209,-0.01742377364979345,1.0,0.009098917312607646
C18:0,PI(17:1_20:4),0.30735448126752474,-0.8612961971519022,0.6659347094129703,0.5123604502867424
C18:0,PI(18:0_18:0),0.0844430931387453,0.9196647740312274,0.6364670863221588,1.0734358664123047
C18:0,PI(18:0_18:1),0.7749089557785209,-0.0988529075914966,0.8888661551577152,0.11074931979337202
C18:0,PI(18:0_18:2),0.3603220611916264,-0.23149225437567383,0.7206441223832528,0.4433091466925798
C18:0,PI(18:0_19:1),0.33318153665979755,0.41789024318666157,0.7023826989044382,0.4773190730080646
C18:0,PI(18:0_19:3),0.4493343693343693,0.06685430809522366,0.7619148001756697,0.3474303610980087
C18:0,PI(18:0_20:1),0.5845352071439027,-0.12355846358485949,0.8141740385218645,0.23318932564625744
C18:0,PI(18:0_20:2),0.6964341294776076,-0.28870189061671353,0.8888661551577152,0.1571199539188263
C18:0,PI(18:0_20:3),0.13227390966521402,0.4827963733256073,0.6364670863221588,0.8785258093453503
C18:0,PI(18:0_20:4),0.9378728196119499,0.04045134014707668,1.0,0.027856050151982257
C18:0,PI(18:0_21:3),0.7749089557785209,-0.00992477143723208,0.8888661551577152,0.11074931979337202
C18:0,PI(18:0_22:2),0.41842370190196276,-0.5657916560751769,0.7619148001756697,0.3783837224268474
C18:0,PI(18:0_22:3),0.4814603110255284,0.2558791241280269,0.7823730054164836,0.31743950785326386
C18:0,PI(18:0_22:4),0.6209546974764365,-0.17664309355642546,0.8497274807572289,0.20694008309273323
C18:0,PI(18:0_22:5),0.3887328130806392,-0.26004646326884795,0.7395404736656062,0.410348798751759
C18:0,PI(18:1_14:2),0.015756224451876626,-1.5686912073385189,0.3072463768115942,1.8025478384146858
C18:0,PI(18:1_18:0),0.21703771268988659,-0.2700236986734434,0.6659347094129703,0.6634647959510547
C18:0,PI(18:1_19:1),0.5845352071439027,-0.22581493662424798,0.8141740385218645,0.23318932564625744
C18:0,PI(18:1_20:4),0.5845352071439027,-0.11052359277972908,0.8141740385218645,0.23318932564625744
C18:0,PI(18:1_21:3),0.09491481143655056,0.5825761288517216,0.6364670863221588,1.0226660102633034
C18:0,PI(18:1_22:6),0.8966210600993209,0.20136106323545114,0.9713394817742642,0.04739106446539127
C18:0,PI(18:1_24:5),1.0,0.08994730880323343,1.0,-4.342945178152237e-11
C18:0,PI(19:0_21:4),0.30735448126752474,0.28817361702257976,0.6659347094129703,0.5123604502867424
C18:0,PI(19:1_20:4),0.6582687521817956,-0.004464613792933698,0.8852579770720699,0.18159676018010848
C18:0,PI(20:4_20:4),0.6727306443612531,-0.719559769578137,0.8888661551577152,0.1721587887326924
C18:0,PI(22:1_14:2),0.029322432800693667,-1.1779149532365274,0.45742995169082123,1.5327999988497407
C18:0,PI(22:6_18:0),0.14687701992049818,-0.5518446087380938,0.6364670863221588,0.833046147429479
C18:0,PI(24:3_16:0),0.10633874981701068,0.5394356707009698,0.6364670863221588,0.97330844941337
C18:0,PI(26:1_14:2),0.2376703489746968,0.3717042882868308,0.6659347094129703,0.6240249959599496
C18:0,PI(36:1),0.14687701992049818,-0.31937059049709027,0.6364670863221588,0.833046147429479
C18:0,PI(36:9),0.8966210600993209,-0.32517193885836115,0.9713394817742642,0.04739106446539127
C18:0,PI(4:0_10:3),0.1976581872234046,0.38808848503904386,0.6659347094129703,0.7040851917650605
C18:0,PI(O-13:1_15:0),0.28281837325315584,0.31044557944557716,0.6659347094129703,0.5484923799292724
C18:0,PI(O-16:0),0.2596020404716057,0.6179068216767737,0.6659347094129703,0.5856918981370562
