species,sample,cellline,sensitivity,group,treatment,pct
PI(O-18:0_22:5),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,0.06053560565598404
PI(18:0_22:2),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,0.08224680523242213
PI(36:9),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,0.007191532933982153
PI(O-7:0_11:0),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,0.02833289971410427
PI(O-17:1_23:3),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,0.10605083431712253
PI(O-16:0),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,0.0026147850888495403
PI(18:0_19:1),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,1.0200907688155936
PI(P-20:6_23:2),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,0.9737586598508701
PI(18:1_24:5),Area[s40-2],MDAMB453,C18-C16,Sensitive,C18:0,0.0
PI(16:0_16:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.10561077063226494
PI(16:1_18:2),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.028444661196335007
PI(16:1_18:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.21490941831892998
PI(16:0_18:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,4.81483537927102
PI(16:0_20:5),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.010541092219816875
PI(16:0_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.6038341937596147
PI(22:1_14:2),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.1434468399097707
PI(16:0_20:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.4987164993142561
PI(18:0_18:2),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,3.300712762782586
PI(18:0_18:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,39.76294199030367
PI(18:1_18:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.2621752300659509
PI(36:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.15950087669622304
PI(16:0_22:6),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.036489302136294983
PI(18:1_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,1.635339883722817
PI(18:0_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,31.86333030369871
PI(18:0_20:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,3.7672301757104543
PI(18:1_22:6),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.03000807658262057
PI(22:6_18:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,1.2480418529389323
PI(18:0_22:5),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,2.0571191463967566
PI(16:0_14:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.002517613574816199
PI(15:1_17:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0
PI(16:0_16:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.12626850862990158
PI(16:0_17:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.014995801907738467
PI(O-16:0_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.27927729308992455
PI(17:1_18:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.07321093337969502
PI(17:0_18:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.26606891054699666
PI(O-16:0_22:6),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.09535439113907027
PI(O-16:0_22:5),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.25283695873462514
PI(17:0_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0629713768643584
PI(18:0_19:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.18998444832485703
PI(18:0_20:2),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,1.2726042015400059
PI(17:0_22:6),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.008521523520620007
PI(26:1_14:2),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.06112274167717245
PI(24:3_16:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.012685171813851318
PI(18:0_22:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.06003992348807978
PI(18:0_21:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.18836230597540346
PI(19:0_21:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.042391663472285304
PI(18:0_22:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.6841789546522875
PI(P-7:0_21:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.6939815166997455
PI(16:0_18:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.7975677337094428
PI(18:1_19:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.16063300150992635
PI(18:0_20:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.19245795902150487
PI(17:1_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0007115310863472324
PI(18:1_21:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.03216293905908345
PI(O-13:1_15:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.8858107734284757
PI(P-11:0_21:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.03496361701524224
PI(14:0_16:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0013604826056219897
PI(14:0_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,1.3145187175843535e-06
PI(12:0_16:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0
PI(O-16:0_16:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.015976296770992424
PI(O-16:0_18:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.12364554159685896
PI(O-18:0_18:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.17414590237411262
PI(18:0_18:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.08135844755584175
PI(O-18:0_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.4027805948050129
PI(20:4_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0
PI(P-11:0_22:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0035076575547397563
PI(19:1_20:4),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.023066284014841728
PI(16:1_22:6),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.04972889270321644
PI(15:0_16:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0
PI(18:1_14:2),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.15466970332270472
PI(16:0_16:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.15084737824640213
PI(16:0_17:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.015066614423000762
PI(17:0_18:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.43796990423947074
PI(4:0_10:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.060768496782051214
PI(P-9:0_22:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.004847531827122263
PI(O-18:1_22:6),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.02253703834482458
PI(O-18:0_22:6),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.14597134572269824
PI(O-16:0_16:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.02760049181531975
PI(16:0_19:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.013479623856601992
PI(O-18:0_22:5),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.1793769249281432
PI(18:0_22:2),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0
PI(36:9),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.003931314207229686
PI(O-7:0_11:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.07383133436782492
PI(O-17:1_23:3),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.03476633851876723
PI(O-16:0),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.00042206825391819897
PI(18:0_19:1),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.47624095410898304
PI(P-20:6_23:2),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.2855457166952599
PI(18:1_24:5),Area[s45-1],DLD1,C18-C16,Sensitive,C18:0,0.0016455563212218265
PI(16:0_16:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.28382043255978334
PI(16:1_18:2),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.039312848963277615
PI(16:1_18:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.5213515078670976
PI(16:0_18:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,7.669296866316712
PI(16:0_20:5),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.015416615121127613
PI(16:0_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.7186074239167115
PI(22:1_14:2),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.08652344921924084
PI(16:0_20:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.613366203533861
PI(18:0_18:2),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,6.519239271547017
PI(18:0_18:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,43.8136917577181
PI(18:1_18:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.27436849932619456
PI(36:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.16055796425394153
PI(16:0_22:6),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.1029637936687028
PI(18:1_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.7932704826393789
PI(18:0_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,22.492722563044197
PI(18:0_20:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,2.307743719291635
PI(18:1_22:6),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.03934733858006913
PI(22:6_18:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.8269939457974109
PI(18:0_22:5),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,1.4456301489285235
PI(16:0_14:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.007934713912108994
PI(15:1_17:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0041689473320415185
PI(16:0_16:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.27989542157935887
PI(16:0_17:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.04636767106258964
PI(O-16:0_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.055757616166089916
PI(17:1_18:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.11485339878614799
PI(17:0_18:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.38062745194935194
PI(O-16:0_22:6),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.045125563416664904
PI(O-16:0_22:5),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.05259693034874051
PI(17:0_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.07844587716733507
PI(18:0_19:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.1262245439357192
PI(18:0_20:2),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,1.2845404248730035
PI(17:0_22:6),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.010800761308909654
PI(26:1_14:2),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.05022506973284045
PI(24:3_16:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.004733436583582585
PI(18:0_22:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.33265568007200513
PI(18:0_21:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.3366643587736748
PI(19:0_21:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.037581986403079075
PI(18:0_22:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.8633238220097497
PI(P-7:0_21:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.7535527439319819
PI(16:0_18:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,2.5381928225837047
PI(18:1_19:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.2959369890803263
PI(18:0_20:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.7272762040951459
PI(17:1_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0048544793030463555
PI(18:1_21:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.11943409979288111
PI(O-13:1_15:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.7551392039899626
PI(P-11:0_21:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.024644879443670005
PI(14:0_16:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.022609092014552648
PI(14:0_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.003984604748614817
PI(12:0_16:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0005297570381657282
PI(O-16:0_16:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.03008443094253673
PI(O-16:0_18:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0749559743782949
PI(O-18:0_18:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.08147587942424332
PI(18:0_18:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.11530894938498078
PI(O-18:0_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.03467669430450344
PI(20:4_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0
PI(P-11:0_22:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0038602695558121944
PI(19:1_20:4),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.03877074076423055
PI(16:1_22:6),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.09507861368741613
PI(15:0_16:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0066746420725347574
PI(18:1_14:2),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.11122825572243712
PI(16:0_16:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.12217268390907979
PI(16:0_17:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.07854240766947446
PI(17:0_18:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.27175918350223666
PI(4:0_10:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.07542064465217288
PI(P-9:0_22:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.00219985586541134
PI(O-18:1_22:6),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0038689888947231236
PI(O-18:0_22:6),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.06266320084872266
PI(O-16:0_16:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.007480410118619923
PI(16:0_19:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.007892819410385278
PI(O-18:0_22:5),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.04818670634410127
PI(18:0_22:2),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.12378052408173429
PI(36:9),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.007241741106122255
PI(O-7:0_11:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.04903924935534202
PI(O-17:1_23:3),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.027171730071002258
PI(O-16:0),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.00390763298345468
PI(18:0_19:1),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.24190950250380278
PI(P-20:6_23:2),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.19051940826304284
PI(18:1_24:5),Area[s85-1],LOVO,C18-C16,Sensitive,C18:0,0.0012254764555861557
PI(16:0_16:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.405133802618033
PI(16:1_18:2),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.05713833928360654
PI(16:1_18:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.6305517750632196
PI(16:0_18:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,9.163933626137363
PI(16:0_20:5),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.03919872314530829
PI(16:0_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,1.1063764970576833
PI(22:1_14:2),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.13974197623294096
PI(16:0_20:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.602995267019734
PI(18:0_18:2),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,5.660464872378994
PI(18:0_18:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,27.704059652380852
PI(18:1_18:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.27434160620510145
PI(36:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.16007555327733836
PI(16:0_22:6),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.15861565636798897
PI(18:1_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,1.149187496483371
PI(18:0_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,33.94128118052958
PI(18:0_20:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,3.2430809790813306
PI(18:1_22:6),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.05581052586849119
PI(22:6_18:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,1.2867691577996483
PI(18:0_22:5),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,1.896690270211792
PI(16:0_14:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.0114787217870734
PI(15:1_17:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.009787064902502744
PI(16:0_16:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.4705544512709316
PI(16:0_17:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.06544597537565382
PI(O-16:0_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.06861470958607374
PI(17:1_18:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.13169153303290224
PI(17:0_18:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.31264464367168615
PI(O-16:0_22:6),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.054077198267974726
PI(O-16:0_22:5),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.06831004570522212
PI(17:0_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.0579095670338291
PI(18:0_19:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.1097523028810663
PI(18:0_20:2),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,1.6101308875904565
PI(17:0_22:6),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.01351007255149495
PI(26:1_14:2),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.065275639108946
PI(24:3_16:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.013274750433204299
PI(18:0_22:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.2021480958156604
PI(18:0_21:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.2545484420420762
PI(19:0_21:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.056871813132833696
PI(18:0_22:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.7223083070583117
PI(P-7:0_21:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,1.1434036161700885
PI(16:0_18:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,1.8693180004031
PI(18:1_19:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.24507639734688658
PI(18:0_20:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.5667758751686083
PI(17:1_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.008160672266093405
PI(18:1_21:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.11269776097320909
PI(O-13:1_15:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,1.143724248022893
PI(P-11:0_21:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.036885915841549766
PI(14:0_16:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.03643908847150724
PI(14:0_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.00471804802642632
PI(12:0_16:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.0
PI(O-16:0_16:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.03226480123520031
PI(O-16:0_18:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.03773057589647731
PI(O-18:0_18:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.06390880564383317
PI(18:0_18:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.09957515954497026
PI(O-18:0_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.031261752555886466
PI(20:4_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.0
PI(P-11:0_22:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.006692736896579755
PI(19:1_20:4),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.05010377674916785
PI(16:1_22:6),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.11591846111352484
PI(15:0_16:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.009821785266236109
PI(18:1_14:2),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.17755234371295203
PI(16:0_16:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.17631675838549077
PI(16:0_17:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.1141280054727543
PI(17:0_18:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.25640379305410566
PI(4:0_10:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.13332080620943976
PI(P-9:0_22:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.007138596419821758
PI(O-18:1_22:6),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.0
PI(O-18:0_22:6),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.048473332060309744
PI(O-16:0_16:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.006316672210377158
PI(16:0_19:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.012698732573349622
PI(O-18:0_22:5),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.040275616323547925
PI(18:0_22:2),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.0951602814073229
PI(36:9),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.02007030456935721
PI(O-7:0_11:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.06295610064894491
PI(O-17:1_23:3),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.044970555489235446
PI(O-16:0),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.003499010480759533
PI(18:0_19:1),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.8925857227157354
PI(P-20:6_23:2),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.31875780644601587
PI(18:1_24:5),Area[s85-2],LOVO,C18-C16,Sensitive,C18:0,0.0011169058378721385
PI(16:0_16:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.9606383310025371
PI(16:1_18:2),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.12832180160343945
PI(16:1_18:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,1.0055114665011529
PI(16:0_18:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,11.697316813667786
PI(16:0_20:5),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.04732835674337602
PI(16:0_20:4),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.7407174309948189
PI(22:1_14:2),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.009720784301621106
PI(16:0_20:3),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.9983771641480947
PI(18:0_18:2),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,2.2696828493796857
PI(18:0_18:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,40.916135107426165
PI(18:1_18:0),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.15914524597360385
PI(36:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.09033639250156533
PI(16:0_22:6),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.3455605327060412
PI(18:1_20:4),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.5135673489572284
PI(18:0_20:4),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,15.5231005486896
PI(18:0_20:3),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,3.9023559905103653
PI(18:1_22:6),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.06887040294199856
PI(22:6_18:0),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,2.0339852426905547
PI(18:0_22:5),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,2.264351705171689
PI(16:0_14:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.0462756484023407
PI(15:1_17:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.0475217454916305
PI(16:0_16:0),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.7777665882677222
PI(16:0_17:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.13950410112685446
PI(O-16:0_20:4),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.1335091832543577
PI(17:1_18:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.17779734172124112
PI(17:0_18:1),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.586299145878541
PI(O-16:0_22:6),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.0674079572700176
PI(O-16:0_22:5),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.11266338829853934
PI(17:0_20:4),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.08441384814813162
PI(18:0_19:3),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.1673745545038515
PI(18:0_20:2),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,1.5865201889448697
PI(17:0_22:6),Area[s3-1],HT29,C18-C16,Sensitive,C18:0+C18:1,0.04224798250240093
