species,sample,cellline,sensitivity,group,treatment,pct
Cer(d18:1_22:2),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.023425750764729452
Cer(t20:0_24:0),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.502309634244167
Cer(m20:1_24:2),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.0
Cer(m13:0_7:0),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.865034061463873
Cer(t15:0_26:1),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.1066384142523128
Cer(t43:0),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.11669599587761624
Cer(m38:1),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.009965054620565803
Cer(d18:1_12:0),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.0021528410988547746
Cer(t18:1_14:0),Area[s10-1],MDAMB231,C18,Sensitive,C18:0,0.0
Cer(t17:2_6:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.1832672349931983
Cer(d18:1_17:2),Area[s50-1],H460,C18,Sensitive,C18:0,8.241386765070514
Cer(d13:2_22:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.46111161682831464
Cer(d18:1_22:0),Area[s50-1],H460,C18,Sensitive,C18:0,1.505992824471161
Cer(m18:1_24:1),Area[s50-1],H460,C18,Sensitive,C18:0,1.4135172060104442
Cer(m18:2_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,1.804520848616914
Cer(d18:1_23:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.48550322522124656
Cer(d18:1_24:1),Area[s50-1],H460,C18,Sensitive,C18:0,6.340384696574035
Cer(d18:1_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,6.410667901950849
Cer(d18:0_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,1.2430495541092867
Cer(t18:0_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.13481318455279573
Cer(d20:1_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.5179076880080309
Cer(d19:0_31:4),Area[s50-1],H460,C18,Sensitive,C18:0,1.8534448382778834
Cer(t16:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.02925300861430697
Cer(d23:2),Area[s50-1],H460,C18,Sensitive,C18:0,0.3319754082634145
Cer(d18:1_16:0),Area[s50-1],H460,C18,Sensitive,C18:0,3.0529021584156943
Cer(d18:1_18:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.5500474344141809
Cer(d18:0_22:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.33057321823048824
Cer(m18:1_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,1.1251719375299962
Cer(d20:1_23:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.5011292594351311
Cer(d18:1_24:3),Area[s50-1],H460,C18,Sensitive,C18:0,0.9701320250984679
Cer(d18:2_22:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.6024216360103288
Cer(d18:2_24:1),Area[s50-1],H460,C18,Sensitive,C18:0,2.1803069166474085
Cer(d20:1_22:2),Area[s50-1],H460,C18,Sensitive,C18:0,0.30854199700133106
Cer(d18:1_26:1),Area[s50-1],H460,C18,Sensitive,C18:0,5.589104120419612
Cer(d18:1_14:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.4142232812230126
Cer(d18:2_16:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.6741460910905296
Cer(d17:1_24:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.41261163974476217
Cer(d19:1_24:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.38902567876826827
Cer(t19:2_23:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.07755212231853294
Cer(t18:1_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.2803576849960617
Cer(t19:1_23:0),Area[s50-1],H460,C18,Sensitive,C18:0,10.745807780413955
Cer(d20:1_23:3),Area[s50-1],H460,C18,Sensitive,C18:0,0.40150670529521826
Cer(d20:1_24:2),Area[s50-1],H460,C18,Sensitive,C18:0,0.29751948722695754
Cer(d18:0_16:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.9536657748417802
Cer(m18:0_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.5374425850020681
Cer(d18:0_26:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.14788338571011203
Cer(d20:1_18:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.21444157929868896
Cer(d20:0_18:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.05601201799493421
Cer(d18:0_23:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.10889015580802239
Cer(t17:0_23:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.039914043946545935
Cer(m18:2_24:1),Area[s50-1],H460,C18,Sensitive,C18:0,1.0043363070827138
Cer(d20:1_24:3),Area[s50-1],H460,C18,Sensitive,C18:0,3.8045129677718275
Cer(d17:1_16:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.14110931859791548
Cer(d17:1_22:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.07205182323935881
Cer(d18:0_18:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.060065372119220105
Cer(d20:0_23:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.04972467623161833
Cer(d17:0_35:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.12304470446672436
Cer(t21:1_23:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.12204845827550878
Cer(m10:0_13:1),Area[s50-1],H460,C18,Sensitive,C18:0,13.892958393809563
Cer(m18:2_22:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.16859149626833095
Cer(t19:1_21:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.03501197615597476
Cer(d18:1_22:3),Area[s50-1],H460,C18,Sensitive,C18:0,0.03429104055890905
Cer(m20:2_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.03464086432218795
Cer(t19:0_19:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.06813286612769719
Cer(t21:1_23:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.363395712905334
Cer(t13:2_22:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.40201932325238743
Cer(m20:2_18:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.007604427768859213
Cer(d19:1_26:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.27457968694846285
Cer(m18:1_22:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.18198688258377196
Cer(d17:1_29:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.24815701555157185
Cer(t17:0_26:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.25755909293140467
Cer(d23:3),Area[s50-1],H460,C18,Sensitive,C18:0,0.08724038624399397
Cer(m13:1_10:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.5424007750623954
Cer(t43:2),Area[s50-1],H460,C18,Sensitive,C18:0,0.27950581917174017
Cer(d17:2_30:6),Area[s50-1],H460,C18,Sensitive,C18:0,14.933490271006027
Cer(d17:1_39:6),Area[s50-1],H460,C18,Sensitive,C18:0,0.01203568823636753
Cer(d18:1_22:2),Area[s50-1],H460,C18,Sensitive,C18:0,0.0043662531371040925
Cer(t20:0_24:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.3006671055157473
Cer(m20:1_24:2),Area[s50-1],H460,C18,Sensitive,C18:0,0.0
Cer(m13:0_7:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.22371523936037876
Cer(t15:0_26:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.08250224186851662
Cer(t43:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.25301020958257375
Cer(m38:1),Area[s50-1],H460,C18,Sensitive,C18:0,0.0077288876921140165
Cer(d18:1_12:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.007831046834477459
Cer(t18:1_14:0),Area[s50-1],H460,C18,Sensitive,C18:0,0.0015569508746984817
Cer(t17:2_6:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.1753129655807787
Cer(d18:1_17:2),Area[s50-2],H460,C18,Sensitive,C18:0,10.111300927435993
Cer(d13:2_22:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.5018992500445494
Cer(d18:1_22:0),Area[s50-2],H460,C18,Sensitive,C18:0,1.3128324709157517
Cer(m18:1_24:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.576135367981894
Cer(m18:2_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,1.8547476768255706
Cer(d18:1_23:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.5173603725300336
Cer(d18:1_24:1),Area[s50-2],H460,C18,Sensitive,C18:0,6.762504612629446
Cer(d18:1_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,5.9908460906671
Cer(d18:0_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.7357769228108252
Cer(t18:0_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.11066340676868607
Cer(d20:1_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.5005919699109718
Cer(d19:0_31:4),Area[s50-2],H460,C18,Sensitive,C18:0,1.4945711000483946
Cer(t16:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.02256505176569561
Cer(d23:2),Area[s50-2],H460,C18,Sensitive,C18:0,0.18890541906110975
Cer(d18:1_16:0),Area[s50-2],H460,C18,Sensitive,C18:0,2.781638631039605
Cer(d18:1_18:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.3670468406637547
Cer(d18:0_22:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.2963060977267686
Cer(m18:1_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.7144625843724088
Cer(d20:1_23:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.48116876498773875
Cer(d18:1_24:3),Area[s50-2],H460,C18,Sensitive,C18:0,1.0435610552538856
Cer(d18:2_22:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.8519412148038437
Cer(d18:2_24:1),Area[s50-2],H460,C18,Sensitive,C18:0,2.2574504996939266
Cer(d20:1_22:2),Area[s50-2],H460,C18,Sensitive,C18:0,0.14973655728224183
Cer(d18:1_26:1),Area[s50-2],H460,C18,Sensitive,C18:0,4.254750666585545
Cer(d18:1_14:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.23774773024668383
Cer(d18:2_16:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.46945897548383836
Cer(d17:1_24:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.4441135124829257
Cer(d19:1_24:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.3462979306190094
Cer(t19:2_23:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.08794428583241588
Cer(t18:1_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.3059274595487689
Cer(t19:1_23:0),Area[s50-2],H460,C18,Sensitive,C18:0,10.723025891122836
Cer(d20:1_23:3),Area[s50-2],H460,C18,Sensitive,C18:0,0.3837716235988828
Cer(d20:1_24:2),Area[s50-2],H460,C18,Sensitive,C18:0,0.3577842978078422
Cer(d18:0_16:0),Area[s50-2],H460,C18,Sensitive,C18:0,1.098878487306874
Cer(m18:0_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.541160373763783
Cer(d18:0_26:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.07447834230346778
Cer(d20:1_18:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.2982887015790809
Cer(d20:0_18:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.06104249343689744
Cer(d18:0_23:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.13419450427474916
Cer(t17:0_23:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.03838936996679746
Cer(m18:2_24:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.9940560037092228
Cer(d20:1_24:3),Area[s50-2],H460,C18,Sensitive,C18:0,4.298380958736464
Cer(d17:1_16:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.1260018052654949
Cer(d17:1_22:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.08075899655169762
Cer(d18:0_18:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.06561958346927561
Cer(d20:0_23:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.04968550438855317
Cer(d17:0_35:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.1331077385821409
Cer(t21:1_23:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.14572832336679378
Cer(m10:0_13:1),Area[s50-2],H460,C18,Sensitive,C18:0,15.679237337373664
Cer(m18:2_22:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.20363924162583036
Cer(t19:1_21:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.042350181757519936
Cer(d18:1_22:3),Area[s50-2],H460,C18,Sensitive,C18:0,0.05621499137643911
Cer(m20:2_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.032449838840483566
Cer(t19:0_19:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.057447179713795614
Cer(t21:1_23:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.3079996647368915
Cer(t13:2_22:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.46144624467279133
Cer(m20:2_18:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.009393204242773666
Cer(d19:1_26:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.29748858359530306
Cer(m18:1_22:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.2022561623701697
Cer(d17:1_29:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.2628677860932263
Cer(t17:0_26:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.33946049671093254
Cer(d23:3),Area[s50-2],H460,C18,Sensitive,C18:0,0.11164237958253638
Cer(m13:1_10:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.925497153327413
Cer(t43:2),Area[s50-2],H460,C18,Sensitive,C18:0,0.3138315101542384
Cer(d17:2_30:6),Area[s50-2],H460,C18,Sensitive,C18:0,14.272429090015201
Cer(d17:1_39:6),Area[s50-2],H460,C18,Sensitive,C18:0,0.004463997692304685
Cer(d18:1_22:2),Area[s50-2],H460,C18,Sensitive,C18:0,0.007653711978573443
Cer(t20:0_24:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.24772244502818125
Cer(m20:1_24:2),Area[s50-2],H460,C18,Sensitive,C18:0,0.012716823781088241
Cer(m13:0_7:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.22390466063279313
Cer(t15:0_26:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.08866293970564353
Cer(t43:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.2736562613363662
Cer(m38:1),Area[s50-2],H460,C18,Sensitive,C18:0,0.008947507856654864
Cer(d18:1_12:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.005325309852106441
Cer(t18:1_14:0),Area[s50-2],H460,C18,Sensitive,C18:0,0.0013758851160434642
Cer(t17:2_6:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.0029734036571205423
Cer(d18:1_17:2),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,4.9883534467052275
Cer(d13:2_22:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.7484379190873652
Cer(d18:1_22:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,3.504243558530861
Cer(m18:1_24:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.299814989706977
Cer(m18:2_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,2.8490778052404133
Cer(d18:1_23:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.0320324958423803
Cer(d18:1_24:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,5.321505201587082
Cer(d18:1_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,13.917209649288203
Cer(d18:0_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,2.443237571032027
Cer(t18:0_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.22881970278718064
Cer(d20:1_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.4177563639777333
Cer(d19:0_31:4),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.010539978340055323
Cer(t16:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.0
Cer(d23:2),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.0028812618201050095
Cer(d18:1_16:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,3.3050213484491837
Cer(d18:1_18:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.9154845182593633
Cer(d18:0_22:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.0568756715112706
Cer(m18:1_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.156052063983585
Cer(d20:1_23:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.6432189719073814
Cer(d18:1_24:3),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.7656053656353237
Cer(d18:2_22:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.1249163182267956
Cer(d18:2_24:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.3003587197009339
Cer(d20:1_22:2),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.24214652409425091
Cer(d18:1_26:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,9.828588611215908
Cer(d18:1_14:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.42075641883773396
Cer(d18:2_16:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.4922171008227488
Cer(d17:1_24:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.5544758833438566
Cer(d19:1_24:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.4370055462942609
Cer(t19:2_23:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.45800970919339073
Cer(t18:1_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.49375611091003424
Cer(t19:1_23:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,10.398952099818544
Cer(d20:1_23:3),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.5122765745677975
Cer(d20:1_24:2),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.7227404923044125
Cer(d18:0_16:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,1.9104435012169674
Cer(m18:0_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.5021970878876607
Cer(d18:0_26:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.34559377224204324
Cer(d20:1_18:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.5069159446794301
Cer(d20:0_18:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.23151197435007898
Cer(d18:0_23:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.26369512242317955
Cer(t17:0_23:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.07413331032863839
Cer(m18:2_24:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.9724801222755529
Cer(d20:1_24:3),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,8.375572264286772
Cer(d17:1_16:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.15056529312836764
Cer(d17:1_22:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.21496298204589556
Cer(d18:0_18:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.37842547147095085
Cer(d20:0_23:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.11758601317381948
Cer(d17:0_35:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.03815672995162858
Cer(t21:1_23:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.3174530378868925
Cer(m10:0_13:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.2147640573762708
Cer(m18:2_22:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.44686330688947634
Cer(t19:1_21:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.05059019427030537
Cer(d18:1_22:3),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.07047867683832491
Cer(m20:2_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.16284598711974507
Cer(t19:0_19:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.040879095588424216
Cer(t21:1_23:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.3088809635242646
Cer(t13:2_22:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.6754319638356833
Cer(m20:2_18:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.03305746342222891
Cer(d19:1_26:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.4676467802639037
Cer(m18:1_22:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.5900133261584442
Cer(d17:1_29:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.936933407557756
Cer(t17:0_26:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.942708265067812
Cer(d23:3),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.0
Cer(m13:1_10:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.0017785774954205919
Cer(t43:2),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.3159159967382062
Cer(d17:2_30:6),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,3.480578672446884
Cer(d17:1_39:6),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.804893453495735
Cer(d18:1_22:2),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.025991396692537215
Cer(t20:0_24:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.7235406957594713
Cer(m20:1_24:2),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.00944018331357999
Cer(m13:0_7:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.0909666181657784
Cer(t15:0_26:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.30055126147893885
Cer(t43:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.26479622069715253
Cer(m38:1),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.030147329521952614
Cer(d18:1_12:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.012655240096792818
Cer(t18:1_14:0),Area[s55-1],OVCAR5,C18,Sensitive,C18:0,0.002616842157547818
Cer(t17:2_6:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.0009520349675895704
Cer(d18:1_17:2),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,9.383288697303534
Cer(d13:2_22:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.9869355585572811
Cer(d18:1_22:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,2.751343249750598
Cer(m18:1_24:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.2608120552247593
Cer(m18:2_24:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,2.8497977330965143
Cer(d18:1_23:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.066952313128279
Cer(d18:1_24:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,4.914115746003081
Cer(d18:1_24:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,13.206827626655901
Cer(d18:0_24:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,2.2397492418434215
Cer(t18:0_24:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.19914636363584393
Cer(d20:1_24:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.1442458346690287
Cer(d19:0_31:4),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.007157244997859049
Cer(t16:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.0
Cer(d23:2),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.0026585330591891113
Cer(d18:1_16:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,5.161436068979936
Cer(d18:1_18:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.8728599267317463
Cer(d18:0_22:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.1220115648256004
Cer(m18:1_24:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.505050281477644
Cer(d20:1_23:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.627378756796003
Cer(d18:1_24:3),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.5800670451111787
Cer(d18:2_22:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.0519679129842876
Cer(d18:2_24:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.352194179862678
Cer(d20:1_22:2),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.38708788175041864
Cer(d18:1_26:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,7.619246513408255
Cer(d18:1_14:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.6376093076131348
Cer(d18:2_16:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.9165453743473627
Cer(d17:1_24:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.4136469688008032
Cer(d19:1_24:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.3095164573910066
Cer(t19:2_23:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.3229147116256161
Cer(t18:1_24:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.3100905283692869
Cer(t19:1_23:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,9.80009292852586
Cer(d20:1_23:3),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.5485632895946045
Cer(d20:1_24:2),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.3949499045856177
Cer(d18:0_16:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,1.9112300886878424
Cer(m18:0_24:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.477096191291878
Cer(d18:0_26:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.3448970394952179
Cer(d20:1_18:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.42038305479627563
Cer(d20:0_18:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.1710400363650044
Cer(d18:0_23:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.26775604643823303
Cer(t17:0_23:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.0496917212042685
Cer(m18:2_24:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.9025270057007697
Cer(d20:1_24:3),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,7.615486710236674
Cer(d17:1_16:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.25670742895864634
Cer(d17:1_22:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.1280621161432774
Cer(d18:0_18:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.41405058794468114
Cer(d20:0_23:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.10383839853790346
Cer(d17:0_35:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.018817736793900874
Cer(t21:1_23:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.3286057043988676
Cer(m10:0_13:1),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.18710294930095525
Cer(m18:2_22:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.38925523344249957
Cer(t19:1_21:0),Area[s55-2],OVCAR5,C18,Sensitive,C18:0,0.023961572088182045
