species,sample,cellline,sensitivity,group,treatment,pct
PE(18:0_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,3.464326594668829
PE(P-18:0_22:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,1.1249264874917195
PE(P-20:0_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,1.2713700383301558
PE(21:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.002111931234502861
PE(13:1_8:0CHO),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0027870938560544795
PE(O-16:1_16:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.01469593402325119
PE(16:0_16:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.07909418804345264
PE(O-16:1_18:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.02441695386607764
PE(O-16:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.19340510700685745
PE(O-16:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0740200698281442
PE(16:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.21699884106930198
PE(O-17:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.027077885822918667
PE(16:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.8280373487768049
PE(O-16:1_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.03214387735164926
PE(O-16:1_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.22238992797544294
PE(O-16:1_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.05296936233629001
PE(O-18:2_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.07568245834149531
PE(O-18:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.3753058573798404
PE(O-36:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.020022579715713827
PE(17:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.299325597746093
PE(19:1_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.2130404318253648
PE(20:5_16:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0014320046120509548
PE(O-17:1_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.013248461020741096
PE(16:0_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.017465691272045638
PE(O-17:1_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.03478961370984709
PE(16:0_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.12008784397174706
PE(18:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,3.0059408933368728
PE(18:0_18:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,3.336610361271396
PE(18:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,8.59063555465444
PE(18:1_18:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.06321283884017187
PE(O-16:1_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.26331367552663276
PE(O-20:6_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.005710363427882371
PE(O-16:0_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.5157022418959797
PE(O-16:1_22:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,1.1440212748300276
PE(O-18:1_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.015484538891677297
PE(O-18:1_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0723934436132658
PE(O-20:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.09924581854101318
PE(O-17:1_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.02566703686170932
PE(22:6_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.08897228955721974
PE(16:0_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.06828943313926396
PE(18:1_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.5175802438433378
PE(38:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.013029998375875295
PE(17:0CHO_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.024857134010611265
PE(18:0_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,3.4676970576958026
PE(O-18:2_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.059525403874663874
PE(18:0_20:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.11209883002727963
PE(O-18:1_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.671486339174469
PE(O-16:1_24:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.5701625810722732
PE(O-18:1_22:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.3070339833094385
PE(18:0_21:6CHO),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.02237920077032144
PE(18:0_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,3.507759419068431
PE(18:0_22:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,1.1938074208300402
PE(21:2CHO_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.05630273844076067
PE(40:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.506278734604783
PE(22:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.03771919178120366
PE(O-18:1_24:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.2658274932228203
PE(21:0COOH_18:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.12660969286781226
PE(21:2COOH_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.2882482584405471
PE(21:3CHO_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.026476427851080352
PE(21:3CHO_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.10802668397189918
PE(24:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.08075500293565395
PE(21:2COOH_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0724294880035381
PE(21:2CHO_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.049296082051083254
PE(24:0_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.05545634544732505
PE(26:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.022401369264616514
PE(26:2_19:1COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.01487670379218524
PE(O-16:0_2:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.04102053370987449
PE(P-20:6_12:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.00011192904648865466
PE(P-18:0_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.09115760063339044
PE(P-18:0_22:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.11682165474989702
PE(16:0_18:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.02977723994607874
PE(O-18:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.32181885784657216
PE(O-18:2_20:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.03010455222870738
PE(18:0_20:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.05754522002076466
PE(O-18:1_22:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.09299673448304323
PE(O-18:1_22:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.022053234670087674
PE(O-18:1_22:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.012722672857126626
PE(18:1_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.3043384353733439
PE(18:0_22:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.33661998225014056
PE(18:0_22:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.028113502978933877
PE(18:1_21:3COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.1765324197354051
PE(21:2CHO_22:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.05980473980990625
PE(21:3COOH_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.07724257134276254
PE(P-18:1_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.31383295914557474
PE(P-18:0_24:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.24438319480647058
PE(O-21:4_24:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.21459369745565432
PE(18:1_22:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.02710962535445151
PE(21:2CHO_20:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.020288579471228946
PE(18:1_24:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.116343840793772
PE(20:0COOH_20:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,1.6897825442436873
PE(22:0COOH_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.34045793961067844
PE(20:1_20:0COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.05725328118906242
PE(18:1_26:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.01658434159550387
PE(20:0COOH_24:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.029277753636914552
PE(P-16:0_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.11261369384624184
PE(O-16:1_18:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.002953181751017906
PE(21:2CHO_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.008987677913561583
PE(21:2COOH_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.058920198911602446
PE(16:1_16:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0005499099336168464
PE(O-17:1_22:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.740853587378418
PE(18:0_20:0COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,4.399999530668313
PE(22:0COOH_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.7699774993095767
PE(O-18:1_19:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.008963647398204141
PE(18:0_19:0COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.07008332325391418
PE(O-5:0_11:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,5.6711737140447864e-05
PE(16:1_18:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.017130219208159173
PE(17:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.18351711907012752
PE(18:1_19:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.32035857810549356
PE(19:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.11331522130375092
PE(O-16:1_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.010527561918214447
PE(16:0_17:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.012315773551638076
PE(19:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.02468692101820412
PE(16:0_19:0COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.036974485947771876
PE(22:0_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.05014241126602965
PE(19:1COOH_22:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.02999182748485553
PE(24:2_19:1COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.00947608391665451
PE(P-16:0_16:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.040530756156447766
PE(P-16:0_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.020458763592961025
PE(18:2_19:1COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.03310428215518742
PE(24:0_17:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0024910197554250087
PE(21:3CHO_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.04294636454301346
PE(43:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.237192221551691
PE(P-4:0_14:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.014630862896870876
PE(O-24:8_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.11267604798905664
PE(21:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0
PE(23:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0
PE(P-16:0_18:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0691151044198597
PE(12:0CHO_32:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0
PE(17:2COOH_4:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.02284412425893538
PE(18:0_18:0COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.7721986743592062
PE(P-12:0_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0005038010329475547
PE(18:0_18:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.7114063173114155
PE(O-12:1_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0004926576443516539
PE(O-14:1_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0013638990241028862
PE(O-18:4_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,5.574307900988278e-05
PE(P-20:6_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.002386241239495975
PE(19:2CHO_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.005072096676294619
PE(19:2CHO_20:3),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0
PE(21:3CHO_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.003627761804586736
PE(18:0_22:4COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0410472811450389
PE(O-13:1_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,4.223372161658472e-05
PE(19:2CHO_18:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0018262404325111103
PE(18:2_19:2COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.017834944538245558
PE(20:4_19:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,3.6551222863203088
PE(21:3COOH_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.05292473646162823
PE(18:2_21:3COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.03353285152637661
PE(O-24:2_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.007576459718534391
PE(P-18:1_22:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,1.7348377320203086
PE(O-12:1_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.002647713712526324
PE(17:0_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.28019637400851377
PE(O-17:1_22:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.023360537630189238
PE(21:2CHO_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.007550150342565929
PE(21:2CHO_22:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.039007957357041975
PE(19:2COOH_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.008926777224934292
PE(P-11:0_12:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.004870979702367313
PE(P-11:0_15:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0015543929679862813
PE(P-17:0_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.15598586795104807
PE(O-18:1_20:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.025417663526726884
PE(21:2COOH_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.07038893831766345
PE(P-24:8_24:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.07866592989375726
PE(22:3_19:1COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.030735318259365606
PE(19:2COOH_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.006431544743888243
PE(19:0COOH_20:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.33551670922741245
PE(O-19:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,1.3380961501571027
PE(O-18:0_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.011767842602377284
PE(P-12:0_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.003809487617258424
PE(20:0_20:0COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,7.014423818660331
PE(P-12:0_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.002992611380364535
PE(O-12:1_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0014612339129046086
PE(20:4_14:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0011071066132246961
PE(16:1_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.012710189448201877
PE(O-16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0
PE(19:1CHO),Area[s90-1],ES-2,C18,Sensitive,C18:0,4.211752336590311e-05
PE(O-16:0_16:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0013315533554368428
PE(18:0_21:2COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.00259064075338957
PE(21:2COOH_22:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.058984076684867395
PE(P-49:15),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0007320933062407404
PE(21:0COOH_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.15052567522873533
PE(O-50:15),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.43753469170179854
PE(O-14:1_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0074982135781386725
PE(P-24:8_24:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.47009700041436286
PE(21:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,9.107299516992016e-05
PE(21:1CHO_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.005504123287909765
PE(O-18:0_18:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.004161679541846557
PE(19:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,8.768657040545064e-05
PE(P-16:3_4:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0039470500559115685
PE(34:0CHO),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.008656947101918024
PE(14:0_16:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0016577609707226467
PE(16:1_19:3COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.00017741868562167615
PE(O-15:1_5:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.00035470887960419327
PE(23:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0013526909426800938
PE(16:0COOH_18:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.033570063933704625
PE(P-7:0_13:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0003542718556879319
PE(17:1COOH_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.004807375728303613
PE(23:4_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,5.978208969935326
PE(18:1_24:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.004676907844613556
PE(26:3_19:1COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.005019179299165318
PE(O-26:8_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.45072218785095475
PE(P-17:0_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.8792742071467758
PE(O-19:1_18:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,2.9107586909315897
PE(O-16:1_17:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.008905626002523495
PE(O-18:0_20:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.003952874307149108
PE(O-18:0_22:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0015601683634266573
PE(O-18:0_22:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0065511277136133935
PE(P-18:1_20:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.11348068974241698
PE(28:2_19:1COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.006096890937496247
PE(P-18:0_22:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.046236559980237985
PE(O-18:1_24:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.08882852951510642
PE(21:2CHO_22:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.008010075462562646
PE(O-13:1_5:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.015242870906752795
PE(23:0_16:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,13.193762860923094
PE(23:5_16:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.011610330891872649
PE(18:2_22:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.005008001998385095
PE(18:0_20:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0021396975634100433
PE(18:0_24:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.23490938579341117
PE(14:0_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0
PE(18:1_24:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.026279467044942308
PE(19:2COOH_20:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0014329961310539782
PE(24:1_20:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.002965127446110113
PE(24:3_19:1COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0050021466827793746
PE(21:2CHO),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0008911388172843594
PE(20:0COOH_28:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.03848594030531261
PE(P-20:2),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.002413195288274126
PE(P-18:0_24:6),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.07849506510949819
PE(P-18:0_20:1),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.11397261380762165
PE(O-24:8_22:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.028118695058025306
PE(20:0_22:2COOH),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.25116908001305177
PE(O-18:1_24:4),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.04700450481426572
PE(O-19:0_18:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.40012781258246843
PE(O-24:8_24:5),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.0701739470078513
PE(O-21:4_22:0),Area[s90-1],ES-2,C18,Sensitive,C18:0,0.2682907848466957
PE(P-16:0_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.3226211318774832
PE(P-16:0_20:5),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.06739026243288401
PE(P-16:0_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.5700224017642853
PE(P-18:1_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.2772526685600422
PE(P-18:0_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.6747423333763031
PE(P-16:0_22:6),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.37158473844115536
PE(P-16:0_22:5),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.696776009551527
PE(P-18:0_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,1.984761490096853
PE(P-18:0_20:3),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.2757896675476349
PE(18:1_18:2),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.21413572211100704
PE(18:0_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,3.238082298042365
PE(P-18:0_22:5),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.9854787962229794
PE(P-20:0_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,1.3138924912384033
PE(21:2),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.0018543468219267931
PE(13:1_8:0CHO),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.0033375557979974805
PE(O-16:1_16:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.010319300180453385
PE(16:0_16:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.06867735988001489
PE(O-16:1_18:2),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.017800623858276403
PE(O-16:1_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.5707484841915441
PE(O-16:0_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.0746754753026838
PE(16:1_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.10980362326339647
PE(O-17:1_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.02041249626099182
PE(16:0_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.7696694012959268
PE(O-16:1_20:5),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.023196496519907912
PE(O-16:1_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.15392233572832917
PE(O-16:1_20:3),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.03613449075578637
PE(O-18:2_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.055418810102796555
PE(O-18:1_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.3027371182860899
PE(O-36:2),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.022779890640894487
PE(17:0_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.1663265729508
PE(19:1_16:0),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.4495269331360887
PE(20:5_16:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.00126697450981278
PE(O-17:1_20:5),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.004633097359150052
PE(16:0_20:5),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.016447792340367248
PE(O-17:1_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.02538058003411232
PE(16:0_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.13842075218028185
PE(18:1_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,2.8932720728897645
PE(18:0_18:2),Area[s90-2],ES-2,C18,Sensitive,C18:0,2.7926489815268503
PE(18:0_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,7.7320904544277145
PE(18:1_18:0),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.08202529582612496
PE(O-16:1_22:6),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.1618954377773616
PE(O-20:6_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.00497111363140546
PE(O-16:0_22:6),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.3439020238370117
PE(O-16:1_22:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.8821722316914552
PE(O-18:1_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.017258259794953358
PE(O-18:1_20:3),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.07335146627041603
PE(O-20:1_18:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.07500594633568222
PE(O-17:1_22:6),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.016156414971467383
PE(22:6_16:0),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.07266259322314059
PE(16:0_22:6),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.08150727216682158
PE(18:1_20:4),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.6453273871151106
PE(38:5),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.01861507713168392
PE(17:0CHO_20:3),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.01628319614679884
PE(18:0_20:3),Area[s90-2],ES-2,C18,Sensitive,C18:0,3.0202599774746988
PE(O-18:2_22:6),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.06246865901066056
PE(18:0_20:1),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.08490054737281665
PE(O-18:1_22:6),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.5085169442932291
PE(O-16:1_24:5),Area[s90-2],ES-2,C18,Sensitive,C18:0,0.45072297665934064
