treatment,species,p,log2FC,q,-log10p
Ctr,PC(O-16:0_23:7),0.7573013415892673,-0.15998032286197908,0.9338741932551586,0.1207312737475131
Ctr,PC(O-16:1),0.3506965944272446,-0.4723386544390692,0.7587799043062201,0.4550684513560418
Ctr,PC(O-16:1_14:0),0.09680082559339526,-0.5443535721743428,0.6826241134751773,1.0141209382230534
Ctr,PC(O-16:1_18:0),0.24135706914344687,0.5298511424212425,0.704821870627489,0.6173399763627604
Ctr,PC(O-16:1_18:1),0.938467492260062,0.009244458888100188,0.9817813765182186,0.02758076633848699
Ctr,PC(O-16:1_18:2),0.7573013415892673,0.41902889715749075,0.9338741932551586,0.1207312737475131
Ctr,PC(O-16:2_20:5),0.11462848297213622,-0.5071420222504303,0.6826241134751773,0.9407074547589854
Ctr,PC(O-16:2_2:0),0.7573013415892673,0.20931299486284133,0.9338741932551586,0.1207312737475131
Ctr,PC(O-17:0),0.3506965944272446,-0.5800487920468452,0.7587799043062201,0.4550684513560418
Ctr,PC(O-17:0_16:0),0.5355521155830754,-0.5496437884392432,0.8358124820247339,0.27119826068219915
Ctr,PC(O-17:1),0.3506965944272446,-0.43568643818582603,0.7587799043062201,0.4550684513560418
Ctr,PC(O-17:1_18:1),0.023606811145510834,-1.259700771957649,0.5107655502392344,1.6269626724725796
Ctr,PC(O-18:0_16:0),0.938467492260062,-0.015996622839713325,0.9817813765182186,0.02758076633848699
Ctr,PC(O-18:0_18:0),0.437796697626419,0.13824777253988713,0.7923620839170168,0.3587275186123147
Ctr,PC(O-18:0_18:1),1.0,-0.5469350400154214,1.0,-4.342945178152237e-11
Ctr,PC(O-18:0_20:0),0.877296181630547,-0.36861014276384385,0.9711464708282335,0.05685376082377204
Ctr,PC(O-18:0_20:3),0.877296181630547,0.0040907643291361595,0.9711464708282335,0.05685376082377204
Ctr,PC(O-18:0_20:4),0.4854231166150671,0.4546902560977479,0.8107417666974455,0.31387954563337733
Ctr,PC(O-18:0_22:5),0.938467492260062,0.37164762349473573,0.9817813765182186,0.02758076633848699
Ctr,PC(O-18:0_22:6),0.31137770897832817,-0.3133318337070187,0.7448029621793176,0.5067124809483288
Ctr,PC(O-18:1),0.7573013415892673,-0.04793019677084289,0.9338741932551586,0.1207312737475131
Ctr,PC(O-18:1_18:1),0.09680082559339526,0.5955594976812836,0.6826241134751773,1.0141209382230534
Ctr,PC(O-18:1_18:2),0.31137770897832817,0.7482978012327745,0.7448029621793176,0.5067124809483288
Ctr,PC(O-18:2_20:4),0.15743034055727553,0.49900665847183995,0.6830467113077794,0.802911564796475
Ctr,PC(O-18:4_18:0),0.08111455108359134,0.8581209414853206,0.6826241134751773,1.0909012304759487
Ctr,PC(O-18:4_24:1),0.877296181630547,-0.04144479733060682,0.9711464708282335,0.05685376082377204
Ctr,PC(O-19:0_18:0),0.437796697626419,-0.144106394140675,0.7923620839170168,0.3587275186123147
Ctr,PC(O-19:0_18:1),0.938467492260062,-0.3258398888892928,0.9817813765182186,0.02758076633848699
Ctr,PC(O-19:1),0.5880288957688339,-0.36448966631570734,0.8533590072742834,0.23060133207345127
Ctr,PC(O-20:0),0.18268833849329205,-0.9568117337746186,0.6847216466362758,0.7382891737543027
Ctr,PC(O-20:0_12:1),0.5880288957688339,-0.409052897070056,0.8533590072742834,0.23060133207345127
Ctr,PC(O-20:0_16:0),0.4854231166150671,0.13892051993108404,0.8107417666974455,0.31387954563337733
Ctr,PC(O-20:0_18:1),0.31137770897832817,-0.5771718652652434,0.7448029621793176,0.5067124809483288
Ctr,PC(O-20:1_18:1),0.938467492260062,-0.16192666599905065,0.9817813765182186,0.02758076633848699
Ctr,PC(O-20:1_2:0),0.938467492260062,0.003285832246870096,0.9817813765182186,0.02758076633848699
Ctr,PC(O-21:0_18:1),0.816795665634675,0.3656044970946809,0.9459725957228838,0.08788657546633227
Ctr,PC(O-21:1_18:1),0.938467492260062,-0.25261581130301236,0.9817813765182186,0.02758076633848699
Ctr,PC(O-21:2_18:1),0.938467492260062,0.4904185456243237,0.9817813765182186,0.02758076633848699
Ctr,PC(O-21:2_20:4),0.6426470588235295,-0.17359834963426723,0.8918367346938776,0.19202747566823541
Ctr,PC(O-22:0_18:1),0.6991744066047472,0.09782246397480311,0.9270390460831746,0.15541447744220666
Ctr,PC(O-24:0_16:0),0.437796697626419,-1.4433145655980768,0.7923620839170168,0.3587275186123147
Ctr,PC(O-24:0_18:1),0.437796697626419,-0.005014545586665976,0.7923620839170168,0.3587275186123147
Ctr,PC(O-31:0),0.816795665634675,-0.6023788489527907,0.9459725957228838,0.08788657546633227
Ctr,PC(O-32:0),0.4854231166150671,-0.5166674022103893,0.8107417666974455,0.31387954563337733
Ctr,PC(O-32:1),0.5355521155830754,-0.2657135450643876,0.8358124820247339,0.27119826068219915
Ctr,PC(O-32:3),0.11462848297213622,-0.4180562199443779,0.6826241134751773,0.9407074547589854
Ctr,PC(O-32:4),0.3928792569659443,0.6202240410097646,0.7759772876173837,0.4057409001258566
Ctr,PC(O-32:5),0.4854231166150671,0.21479661507918463,0.8107417666974455,0.31387954563337733
Ctr,PC(O-33:0),1.0,-0.2822559725688935,1.0,-4.342945178152237e-11
Ctr,PC(O-33:1),0.938467492260062,-0.1438237947310139,0.9817813765182186,0.02758076633848699
Ctr,PC(O-33:3),0.27492260061919505,-0.2007701277049996,0.7351862803075103,0.5607895563945322
Ctr,PC(O-34:1),0.7573013415892673,-0.19350623161970296,0.9338741932551586,0.1207312737475131
Ctr,PC(O-34:4),0.5880288957688339,0.2124769247395372,0.8533590072742834,0.23060133207345127
Ctr,PC(O-34:5),1.0,0.12212529689778218,1.0,-4.342945178152237e-11
Ctr,PC(O-34:6),0.816795665634675,0.014485488146155516,0.9459725957228838,0.08788657546633227
Ctr,PC(O-35:0),0.5880288957688339,-0.8150859361623748,0.8533590072742834,0.23060133207345127
Ctr,PC(O-35:1),0.816795665634675,-0.0757686112319305,0.9459725957228838,0.08788657546633227
Ctr,PC(O-35:2),0.816795665634675,-0.27810236999943483,0.9459725957228838,0.08788657546633227
Ctr,PC(O-36:1),0.15314175219543802,-1.5327328334007797,0.6830467113077794,0.8149063878814593
Ctr,PC(O-36:2),0.13480392156862744,0.6190726696526974,0.6826241134751773,0.8702974732734685
Ctr,PC(O-36:6),0.31137770897832817,-0.18129994500428848,0.7448029621793176,0.5067124809483288
Ctr,PC(O-37:8),0.3928792569659443,-0.24234620088772107,0.7759772876173837,0.4057409001258566
Ctr,PC(O-38:7),0.437796697626419,-0.30051256426984924,0.7923620839170168,0.3587275186123147
Ctr,PC(O-39:0),0.21060371517027865,0.4806717148322739,0.704821870627489,0.6765339716730935
Ctr,PC(O-39:10),0.7573013415892673,-0.2400500525619275,0.9338741932551586,0.1207312737475131
Ctr,PC(O-40:2),0.3928792569659443,0.3085080179075395,0.7759772876173837,0.4057409001258566
Ctr,PC(O-40:4),0.5880288957688339,0.04634541610481892,0.8533590072742834,0.23060133207345127
Ctr,PC(O-40:7),0.6426470588235295,-0.185217381010025,0.8918367346938776,0.19202747566823541
Ctr,PC(O-40:8),0.4854231166150671,0.29633505536140986,0.8107417666974455,0.31387954563337733
Ctr,PC(O-41:10),0.6991744066047472,-0.23032874638649745,0.9270390460831746,0.15541447744220666
Ctr,PC(O-42:2),1.0,-0.4092683844728491,1.0,-4.342945178152237e-11
Ctr,PC(O-42:4),0.816795665634675,-0.2017053573336915,0.9459725957228838,0.08788657546633227
Ctr,PC(O-42:6),0.6991744066047472,0.48112535400163103,0.9270390460831746,0.15541447744220666
Ctr,PC(O-43:2),0.0034055727554179564,-1.8115180918256841,0.32421052631578945,2.4678098244204127
Ctr,PC(O-43:4),0.877296181630547,-0.0989931355804401,0.9711464708282335,0.05685376082377204
Ctr,PC(O-44:3),0.4854231166150671,0.16927130677333527,0.8107417666974455,0.31387954563337733
Ctr,PC(O-44:4),0.11462848297213622,0.22012384365207674,0.6826241134751773,0.9407074547589854
Ctr,PC(O-44:5),0.877296181630547,-0.20470656855495592,0.9711464708282335,0.05685376082377204
Ctr,PC(O-45:0),0.21060371517027865,2.711035772579893,0.704821870627489,0.6765339716730935
Ctr,PC(O-45:2),0.5880288957688339,0.5384493876220887,0.8533590072742834,0.23060133207345127
Ctr,PC(O-47:0),0.5880288957688339,1.4461051730913694,0.8533590072742834,0.23060133207345127
Ctr,PC(O-5:0_11:0),0.18268833849329205,-0.8305121506641289,0.6847216466362758,0.7382891737543027
Ctr,PC(O-5:0_15:1),0.816795665634675,-0.0659201728300106,0.9459725957228838,0.08788657546633227
Ctr,PC(P-10:0_5:0),0.15743034055727553,-0.5098782110587072,0.6830467113077794,0.802911564796475
Ctr,PC(P-11:0_16:0),0.18268833849329205,-0.42245119181691676,0.6847216466362758,0.7382891737543027
Ctr,PC(P-11:0_21:3),0.4854231166150671,0.7035139947122144,0.8107417666974455,0.31387954563337733
Ctr,PC(P-11:0_21:4),0.816795665634675,0.688824660282376,0.9459725957228838,0.08788657546633227
Ctr,PC(P-11:0_8:0),0.4854231166150671,-0.4469813812928351,0.8107417666974455,0.31387954563337733
Ctr,PC(P-11:0_9:0),1.0,-0.04479072723612562,1.0,-4.342945178152237e-11
Ctr,PC(P-12:1_18:2),0.6426470588235295,-0.5743857730148775,0.8918367346938776,0.19202747566823541
Ctr,PC(P-15:2_20:5),1.0,0.08738257535806862,1.0,-4.342945178152237e-11
Ctr,PC(P-16:0),0.938467492260062,-0.045592150590500424,0.9817813765182186,0.02758076633848699
Ctr,PC(P-16:3_20:5),0.8350016731124059,4.523738376214013,0.9647106708774398,0.07831265425749147
Ctr,PC(P-17:0),0.13480392156862744,-0.5560342585770114,0.6826241134751773,0.8702974732734685
Ctr,PC(P-18:0),0.6991744066047472,-0.04313583814543389,0.9270390460831746,0.15541447744220666
Ctr,PC(P-18:4_18:0),0.437796697626419,0.4678945279790514,0.7923620839170168,0.3587275186123147
Ctr,PC(P-20:3),0.13480392156862744,0.7877470373136942,0.6826241134751773,0.8702974732734685
Ctr,PC(P-26:1),0.9367444408481362,-0.0006320655449075495,0.9817813765182186,0.028378875520220143
Ctr,PC(P-29:8),0.28252290625214294,-2.625814728773987,0.7448029621793176,0.5489463347505961
Ctr,PC(P-36:1),0.6331806306228769,-0.21440936189948143,0.8918367346938776,0.19847237886785393
Ctr,PC(P-37:9),0.938467492260062,-0.010785587418206921,0.9817813765182186,0.02758076633848699
Ctr,PC(P-4:0_14:1),0.27492260061919505,0.42608218167490475,0.7351862803075103,0.5607895563945322
Ctr,PC(P-4:0_16:2),0.7573013415892673,0.060005620049234515,0.9338741932551586,0.1207312737475131
Ctr,PC(P-9:0_13:1),0.437796697626419,0.2511045377912504,0.7923620839170168,0.3587275186123147
Ctr,PC(P-9:0_20:5),0.09970505282402309,1.3014703760805302,0.6826241134751773,1.0012828316440752
Ctr,PC(P-9:0_22:6),0.011145510835913313,-1.6973959345555194,0.48229665071770333,1.952900017667229
C18:0,PC(10:0CHO_30:6),0.6209546974764365,-0.29599887322405444,0.9150911331231696,0.20694008309273323
C18:0,PC(10:3CHO_28:2),0.4493343693343693,0.17990114878602187,0.7951046832831219,0.3474303610980087
C18:0,PC(11:1_8:0),0.8556530747835095,0.17567404275452364,0.9743800564520347,0.06770228462629445
C18:0,PC(11:2_24:0),0.5845352071439027,-0.15819198995200634,0.8917908929503131,0.23318932564625744
C18:0,PC(12:0_14:0),0.01567514802191308,-1.6536820133913388,0.3124984516288864,1.8047883466232069
C18:0,PC(12:0_16:1),0.4493343693343693,-0.2963675565977907,0.7951046832831219,0.3474303610980087
C18:0,PC(13:0_18:1),0.13227390966521402,-0.5504969712403601,0.5160850901691957,0.8785258093453503
