group,species,p,log2FC,q,-log10p
Resistant,PE(O-17:1_20:4),0.8665112665112666,-0.08632018360019214,0.9535580604073757,0.062225786100332525
Resistant,PE(O-17:1_20:5),0.33566433566433573,-0.5108382716211679,0.898834498834499,0.47409479996009096
Resistant,PE(O-17:1_22:4),0.8665112665112666,0.2361976028989547,0.9535580604073757,0.062225786100332525
Resistant,PE(O-17:1_22:5),0.8665112665112666,-0.2249512414368063,0.9535580604073757,0.062225786100332525
Resistant,PE(O-17:1_22:6),0.9550893550893552,-0.0874615905092994,0.9712090066520448,0.01995599527457442
Resistant,PE(O-18:0_16:0),0.39689199689199695,0.5821086660879157,0.9002046733754052,0.40132765820358507
Resistant,PE(O-18:0_18:0),0.39689199689199695,0.54227496196317,0.9002046733754052,0.40132765820358507
Resistant,PE(O-18:0_18:1),0.46340326340326343,0.8955481932574505,0.9002046733754052,0.3340409120297112
Resistant,PE(O-18:0_20:0),0.0037296037296037296,1.2950780440227863,0.1284049284049284,2.428337297884279
Resistant,PE(O-18:0_22:0),0.6694111706224701,1.0145619351116881,0.9453843080961726,0.17430704467819838
Resistant,PE(O-18:0_22:1),0.6943278943278944,0.8955831687566246,0.9453843080961726,0.15843538673428506
Resistant,PE(O-18:1_18:1),0.9550893550893552,-0.14492705283552376,0.9712090066520448,0.01995599527457442
Resistant,PE(O-18:1_19:3),0.6943278943278944,-0.0843549184925461,0.9453843080961726,0.15843538673428506
Resistant,PE(O-18:1_20:0),0.005905205905205905,1.12426757846791,0.1581282914616248,2.2287649472691613
Resistant,PE(O-18:1_20:3),0.6125874125874127,0.3720367399340679,0.9002046733754052,0.2128319312260859
Resistant,PE(O-18:1_20:4),0.3248386127491286,0.9008736814954079,0.898834498834499,0.48833235273566533
Resistant,PE(O-18:1_22:1),0.39689199689199695,0.4649018602895573,0.9002046733754052,0.40132765820358507
Resistant,PE(O-18:1_22:2),0.6125874125874127,0.4221317363836574,0.9002046733754052,0.2128319312260859
Resistant,PE(O-18:1_22:3),0.5358197358197359,0.6964292919286063,0.9002046733754052,0.2709812940066779
Resistant,PE(O-18:1_22:4),0.6943278943278944,0.4570775657042051,0.9453843080961726,0.15843538673428506
Resistant,PE(O-18:1_22:6),0.1892773892773893,0.8917504390598916,0.7602641802641803,0.7229012627141002
Resistant,PE(O-18:1_24:4),0.5830440246512354,-0.4339324781620476,0.9002046733754052,0.23429865109920064
Resistant,PE(O-18:1_24:5),0.9513641829362991,0.7158212317224792,0.9712090066520448,0.021653202929255173
Resistant,PE(O-18:1_24:6),0.0021756021756021756,1.2831292907593699,0.10486402486402487,2.6624204956001325
Resistant,PE(O-18:2_18:1),0.5358197358197359,0.22917630617498144,0.9002046733754052,0.2709812940066779
Resistant,PE(O-18:2_20:1),0.5358197358197359,0.3058039863365842,0.9002046733754052,0.2709812940066779
Resistant,PE(O-18:2_22:6),0.6125874125874127,0.11582732945284488,0.9002046733754052,0.2128319312260859
Resistant,PE(O-18:4_20:5),0.9408026565073495,-1.3952923823468293,0.9712090066520448,0.026501464919846257
Resistant,PE(O-19:0_18:0),0.6125874125874127,0.4039725295387612,0.9002046733754052,0.2128319312260859
Resistant,PE(O-19:0_18:1),0.9550893550893552,-0.08576364796413974,0.9712090066520448,0.01995599527457442
Resistant,PE(O-19:1_18:1),1.0,-0.06659112698195602,1.0,-4.342945178152237e-11
Resistant,PE(O-20:1_18:1),0.151981351981352,0.7360644592420954,0.7475001189286904,0.8182096961670489
Resistant,PE(O-20:6_18:1),0.23185703185703188,-0.5628332135052447,0.8596545335006874,0.6347797279164441
Resistant,PE(O-21:4_22:0),0.8665112665112666,-0.1686194007645402,0.9535580604073757,0.062225786100332525
Resistant,PE(O-21:4_24:1),1.0,0.15581106561499095,1.0,-4.342945178152237e-11
Resistant,PE(O-24:2_18:1),0.778865578865579,-0.3309171578485377,0.9480131540737603,0.10853748886253317
Resistant,PE(O-24:8_22:5),0.0012432012432012432,-0.9622570613982555,0.07490287490287491,2.9054585293149007
Resistant,PE(O-24:8_22:6),0.8665112665112666,0.09981967965744735,0.9535580604073757,0.062225786100332525
Resistant,PE(O-24:8_24:5),0.778865578865579,0.14650335559059074,0.9480131540737603,0.10853748886253317
Resistant,PE(O-26:8_22:6),0.778865578865579,0.09606666691439276,0.9480131540737603,0.10853748886253317
Resistant,PE(O-36:2),0.384993546056126,0.8573208067863581,0.9002046733754052,0.41454655073117297
Resistant,PE(O-50:15),0.005905205905205905,0.9417999630876748,0.1581282914616248,2.2287649472691613
